sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,floor,rent_price,buy_price,house_type_id,built_year,has_individual_heating,has_central_heating
75.0,,2,1.0,3,901,195000,HouseType 1: Pisos,1950.0,True,False
89.0,80.0,3,2.0,6,1358,365000,HouseType 1: Pisos,1961.0,False,True
140.0,,3,2.0,1,1553,450000,HouseType 1: Pisos,1955.0,False,True
70.0,,2,2.0,3,1067,250000,HouseType 1: Pisos,,,
71.0,,2,1.0,2,1058,247000,HouseType 1: Pisos,,,
141.0,,4,3.0,3,2360,815000,HouseType 1: Pisos,1961.0,False,True
85.0,,3,1.0,2,1197,299000,HouseType 1: Pisos,,False,True
43.0,38.0,2,1.0,2,732,147000,HouseType 1: Pisos,1925.0,True,False
90.0,80.0,2,2.0,1,1187,295000,HouseType 1: Pisos,2019.0,True,False
43.0,,1,1.0,,805,167000,HouseType 1: Pisos,,,
185.0,,1,1.0,,1906,604000,HouseType 1: Pisos,,,
51.0,,1,1.0,1,868,185000,HouseType 1: Pisos,,True,False
46.0,,0,1.0,5,868,185000,,,False,True
37.0,,1,1.0,Bajo,561,105000,HouseType 1: Pisos,1920.0,True,False
65.0,60.0,2,1.0,,884,190000,HouseType 1: Pisos,1991.0,True,False
60.0,45.0,1,1.0,1,1428,395000,HouseType 1: Pisos,,True,False
114.0,,3,2.0,1,1655,495000,HouseType 1: Pisos,,,
54.0,36.0,2,1.0,Sótano interior,526,97000,HouseType 1: Pisos,,,
81.0,74.0,4,1.0,1,1143,278000,HouseType 1: Pisos,,False,True
84.0,,3,2.0,2,1262,325000,HouseType 1: Pisos,,False,True
45.0,,1,1.0,2,1197,299000,HouseType 1: Pisos,,,
105.0,85.0,3,1.0,1,1358,365000,HouseType 1: Pisos,,,
105.0,91.0,4,1.0,3,1323,350000,HouseType 1: Pisos,,True,False
92.0,,3,2.0,4,1358,365000,HouseType 1: Pisos,,True,False
45.0,29.0,0,1.0,3,798,165000,,,True,False
40.0,35.0,1,1.0,1,686,135000,HouseType 1: Pisos,,,
100.0,90.0,3,1.0,1,1035,239000,HouseType 1: Pisos,,,
60.0,55.0,2,1.0,Bajo,833,175000,HouseType 1: Pisos,,,
50.0,,1,1.0,1,1067,250000,HouseType 1: Pisos,,,
45.0,40.0,1,1.0,Semi-sótano exterior,447,80000,HouseType 1: Pisos,,True,False
48.0,,1,1.0,Bajo,901,195000,HouseType 1: Pisos,,,
42.0,40.0,1,1.0,2,732,147000,HouseType 1: Pisos,,,
89.0,,3,1.0,1,1146,279000,HouseType 1: Pisos,,,
84.0,,2,1.0,3,1174,290000,HouseType 1: Pisos,1995.0,True,False
110.0,95.0,3,2.0,Bajo,1238,315000,HouseType 1: Pisos,,,
31.0,,1,1.0,3,682,134000,HouseType 1: Pisos,,,
55.0,45.0,1,1.0,4,979,220000,HouseType 5: Áticos,,,
64.0,,2,1.0,7,1052,245000,HouseType 1: Pisos,,False,True
225.0,,2,2.0,3,2480,900000,HouseType 1: Pisos,,False,True
35.0,32.0,0,1.0,1,1067,250000,,,True,False
35.0,33.0,1,1.0,5,798,165000,HouseType 1: Pisos,,,
60.0,,1,1.0,Bajo,654,127000,HouseType 4: Dúplex,,,
174.0,145.0,4,3.0,1,1804,560000,HouseType 1: Pisos,,False,True
206.0,172.0,5,3.0,1,2103,690000,HouseType 1: Pisos,1955.0,False,True
37.0,35.0,1,1.0,Bajo,755,153000,HouseType 1: Pisos,,,
72.0,70.0,3,1.0,2,901,195000,HouseType 1: Pisos,,,
68.0,58.0,2,1.0,1,1094,260000,HouseType 1: Pisos,,True,False
115.0,96.0,3,2.0,6,1839,575000,HouseType 1: Pisos,,,
41.0,35.0,1,1.0,Bajo,780,160000,HouseType 1: Pisos,,,
130.0,120.0,2,2.0,9,1816,565000,HouseType 5: Áticos,,False,True
145.0,,3,3.0,1,2352,810000,HouseType 1: Pisos,,False,True
92.0,70.0,3,2.0,6,1358,365000,HouseType 1: Pisos,,False,True
35.0,32.0,1,1.0,4,604,115000,HouseType 1: Pisos,1933.0,,
149.0,,3,2.0,,1872,589200,HouseType 1: Pisos,,,
93.0,85.0,3,1.0,Bajo,1121,269900,HouseType 1: Pisos,,,
77.0,,4,1.0,Bajo,916,199900,HouseType 1: Pisos,1960.0,False,True
65.0,57.0,1,1.0,2,1225,310000,HouseType 1: Pisos,,True,False
76.0,,3,1.0,Bajo,961,214000,HouseType 1: Pisos,,,
143.0,,4,2.0,5,1943,620000,HouseType 1: Pisos,,,
90.0,85.0,3,1.0,,1052,245000,HouseType 1: Pisos,,True,False
43.0,,0,1.0,3,1094,260000,,2000.0,True,False
72.0,53.0,1,1.0,Bajo,1094,260000,HouseType 4: Dúplex,2007.0,True,False
70.0,50.0,3,1.0,2,816,169900,HouseType 1: Pisos,,True,False
86.0,,3,1.0,2,1197,299000,HouseType 1: Pisos,,,
114.0,,4,3.0,2,2330,798000,HouseType 1: Pisos,,,
74.0,73.0,3,1.0,3,1067,250000,HouseType 1: Pisos,,True,False
80.0,73.0,3,1.0,1,1135,275000,HouseType 1: Pisos,,,
61.0,,2,1.0,3,1067,250000,HouseType 5: Áticos,,True,False
167.0,148.0,4,2.0,6,2012,650000,HouseType 1: Pisos,1958.0,False,True
92.0,,2,2.0,7,1779,549000,HouseType 1: Pisos,,False,True
143.0,,5,2.0,1,1483,419000,HouseType 1: Pisos,1950.0,False,True
55.0,50.0,1,2.0,Entreplanta exterior,948,210000,HouseType 4: Dúplex,,True,False
50.0,45.0,2,1.0,2,1067,250000,HouseType 1: Pisos,,True,False
34.0,33.0,2,1.0,Bajo,570,107000,HouseType 1: Pisos,,True,False
149.0,,4,2.0,Bajo,1872,589200,HouseType 1: Pisos,,,
50.0,,1,1.0,2,979,220000,HouseType 1: Pisos,,True,False
51.0,,1,1.0,1,795,164000,HouseType 1: Pisos,,,
54.0,,1,1.0,,1003,228000,HouseType 1: Pisos,,,
261.0,250.0,3,3.0,,1897,600000,HouseType 2: Casa o chalet,1955.0,,
114.0,,3,1.0,3,1038,240000,HouseType 5: Áticos,,,
116.0,,4,1.0,7,1439,400000,HouseType 5: Áticos,1960.0,False,True
295.0,,5,3.0,,2352,810000,HouseType 2: Casa o chalet,,True,False
26.0,,1,1.0,,830,174000,HouseType 1: Pisos,,,
47.0,,1,1.0,,805,167000,HouseType 1: Pisos,,,
58.0,,3,1.0,5,868,185000,HouseType 1: Pisos,,True,False
320.0,,5,3.0,6,2509,999999,HouseType 1: Pisos,1965.0,True,False
193.0,,4,3.0,2,2285,775000,HouseType 1: Pisos,,False,True
50.0,,2,1.0,3,650,126000,HouseType 1: Pisos,,,
90.0,77.0,3,2.0,6,1885,595000,HouseType 1: Pisos,,False,True
120.0,,2,2.0,5,2417,850000,HouseType 5: Áticos,,,
95.0,90.0,3,2.0,Bajo,1135,275000,HouseType 4: Dúplex,,True,False
80.0,70.0,2,2.0,2,1122,270000,HouseType 1: Pisos,,True,False
95.0,93.0,3,3.0,Entreplanta exterior,1508,430000,HouseType 1: Pisos,,,
50.0,45.0,1,1.0,4,1067,250000,HouseType 1: Pisos,,,
90.0,,2,2.0,2,1499,426000,HouseType 1: Pisos,,,
90.0,,2,1.0,3,1200,300000,HouseType 5: Áticos,,,
210.0,,2,2.0,Bajo,1598,470000,HouseType 1: Pisos,,,
112.0,,4,3.0,2,1781,550000,HouseType 1: Pisos,,,
72.0,68.0,3,1.0,1,1382,375000,HouseType 1: Pisos,,,
240.0,210.0,5,4.0,5,2417,850000,HouseType 1: Pisos,,,
80.0,,1,2.0,3,1275,330000,HouseType 5: Áticos,,True,False
35.0,,1,1.0,Bajo,561,105000,HouseType 1: Pisos,,,
130.0,,3,2.0,7,1978,635000,HouseType 1: Pisos,,True,False
92.0,,3,1.0,3,1094,260000,HouseType 1: Pisos,,,
150.0,,4,2.0,2,1146,279000,HouseType 1: Pisos,,,
180.0,149.0,4,3.0,2,2170,720000,HouseType 1: Pisos,,,
30.0,24.0,0,1.0,1,686,135000,,,,
75.0,,3,2.0,Entreplanta exterior,1009,230000,HouseType 1: Pisos,,,
53.0,,1,1.0,2,833,175000,HouseType 1: Pisos,,,
34.0,,1,1.0,1,901,195000,HouseType 1: Pisos,,,
69.0,,3,1.0,3,1135,275000,HouseType 1: Pisos,,,
70.0,,2,1.0,3,964,215000,HouseType 1: Pisos,,,
65.0,57.0,2,1.0,1,948,210000,HouseType 1: Pisos,,,
126.0,,3,2.0,2,1323,350000,HouseType 1: Pisos,,,
59.0,55.0,2,1.0,1,1135,275000,HouseType 1: Pisos,,,
50.0,45.0,3,1.0,Bajo,948,210000,HouseType 1: Pisos,,,
58.0,,1,1.0,2,1148,280000,HouseType 1: Pisos,2007.0,True,False
29.0,,1,1.0,2,743,149900,HouseType 1: Pisos,,,
58.0,50.0,1,1.0,Entreplanta exterior,917,200000,HouseType 1: Pisos,,,
79.0,,2,1.0,2,1038,240000,HouseType 1: Pisos,2006.0,True,False
60.0,50.0,1,1.0,9,1275,330000,HouseType 1: Pisos,,False,True
72.0,,1,1.0,9,1296,339000,HouseType 1: Pisos,1977.0,False,True
83.0,74.0,3,1.0,1,1187,295000,HouseType 1: Pisos,,True,False
63.0,,2,1.0,3,964,215000,HouseType 1: Pisos,,,
54.0,,2,1.0,Bajo,881,189000,HouseType 1: Pisos,,,
30.0,,1,1.0,2,666,130000,HouseType 1: Pisos,,,
94.0,,1,1.0,2,1323,350000,HouseType 1: Pisos,1981.0,True,False
40.0,,0,1.0,Bajo,780,160000,,,,
67.0,,2,1.0,2,813,169000,HouseType 1: Pisos,1955.0,True,False
66.0,60.0,1,1.0,Bajo,823,172000,HouseType 1: Pisos,,True,False
55.0,45.0,1,1.0,3,762,155000,HouseType 5: Áticos,,True,False
135.0,,3,2.0,Entreplanta exterior,1275,330000,HouseType 1: Pisos,1986.0,True,False
61.0,54.0,2,1.0,2,948,210000,HouseType 1: Pisos,1925.0,,
51.0,33.0,0,1.0,1,795,164000,,2008.0,,
100.0,94.0,3,1.0,1,1190,296000,HouseType 1: Pisos,,,
143.0,,3,2.0,7,2103,690000,HouseType 1: Pisos,1961.0,False,True
93.0,84.0,3,1.0,2,1320,349000,HouseType 1: Pisos,,True,False
64.0,,1,1.0,5,1094,260000,HouseType 1: Pisos,2002.0,True,False
76.0,,2,1.0,2,1146,279000,HouseType 1: Pisos,2004.0,,
100.0,,3,1.0,Bajo,1346,360000,HouseType 1: Pisos,1958.0,True,False
37.0,30.0,1,1.0,3,762,155000,HouseType 1: Pisos,1925.0,,
65.0,,3,1.0,1,910,198000,HouseType 1: Pisos,,,
40.0,35.0,1,1.0,2,732,147000,HouseType 1: Pisos,,,
92.0,,3,1.0,,1094,260000,HouseType 1: Pisos,,,
41.0,38.0,1,1.0,2,833,175000,HouseType 1: Pisos,,,
66.0,,3,1.0,3,871,186000,HouseType 1: Pisos,,,
160.0,,1,1.0,Bajo,1287,335000,HouseType 1: Pisos,2019.0,True,False
145.0,,3,3.0,2,1685,508000,HouseType 4: Dúplex,,True,False
55.0,50.0,0,1.0,Bajo,747,151000,,,True,False
120.0,,4,2.0,2,1735,530000,HouseType 1: Pisos,,False,True
100.0,95.0,3,2.0,2,1213,305000,HouseType 1: Pisos,1986.0,True,False
70.0,,2,1.0,2,1146,279000,HouseType 1: Pisos,2010.0,True,False
72.0,,3,1.0,2,1124,271000,HouseType 1: Pisos,,,
55.0,,2,1.0,3,702,139000,HouseType 1: Pisos,1960.0,True,False
40.0,35.0,1,1.0,,833,175000,HouseType 1: Pisos,,,
77.0,,2,1.0,2,1146,279000,HouseType 1: Pisos,2004.0,,
30.0,,2,1.0,2,758,154000,HouseType 1: Pisos,1940.0,,
70.0,65.0,2,1.0,2,1058,247000,HouseType 4: Dúplex,,,
32.0,,1,1.0,Bajo,702,139000,HouseType 1: Pisos,,,
50.0,45.0,1,1.0,Bajo,813,169000,HouseType 1: Pisos,,True,False
63.0,,1,1.0,3,994,225000,HouseType 1: Pisos,2006.0,True,False
65.0,60.0,2,1.0,2,979,220000,HouseType 1: Pisos,,True,False
51.0,49.0,2,1.0,4,777,159000,HouseType 1: Pisos,1965.0,True,False
45.0,40.0,1,1.0,1,762,155000,HouseType 1: Pisos,,,
55.0,,2,1.0,Bajo,844,178000,HouseType 1: Pisos,,,
270.0,198.0,4,3.0,2,2432,860000,HouseType 1: Pisos,,False,True
130.0,,3,2.0,8,2514,950000,HouseType 4: Dúplex,,True,False
46.0,40.0,1,1.0,1,948,210000,HouseType 1: Pisos,1925.0,,
152.0,,3,3.0,Bajo,1701,515000,HouseType 4: Dúplex,,,
50.0,,1,1.0,Bajo,851,180000,HouseType 1: Pisos,,,
35.0,34.0,0,1.0,1,561,105000,,,,
80.0,70.0,2,1.0,2,1108,265000,HouseType 1: Pisos,,,
65.0,60.0,2,1.0,1,773,158000,HouseType 1: Pisos,,,
64.0,58.0,2,1.0,4,917,200000,HouseType 1: Pisos,,,
240.0,,5,4.0,3,2315,790000,HouseType 1: Pisos,,,
75.0,70.0,3,1.0,1,884,190000,HouseType 1: Pisos,,True,False
70.0,,1,1.0,Entreplanta exterior,1108,265000,HouseType 1: Pisos,,True,False
80.0,70.0,3,1.0,1,1086,257000,HouseType 1: Pisos,,,
44.0,,1,1.0,2,732,147000,HouseType 1: Pisos,,,
30.0,,1,1.0,Bajo,868,185000,HouseType 1: Pisos,,,
50.0,,1,1.0,Bajo,917,200000,HouseType 1: Pisos,,,
53.0,,3,1.0,2,1124,271000,HouseType 1: Pisos,,,
116.0,105.0,3,1.0,Bajo,780,160000,HouseType 1: Pisos,,,
72.0,,2,1.0,3,1187,295000,HouseType 1: Pisos,,,
18.0,15.0,0,1.0,Bajo,327,56000,,,,
95.0,,4,2.0,4,1462,410000,HouseType 1: Pisos,,,
100.0,95.0,2,2.0,4,1346,360000,HouseType 5: Áticos,1996.0,,
74.0,,3,1.0,5,1200,300000,HouseType 1: Pisos,,,
50.0,,1,1.0,Bajo,948,210000,HouseType 1: Pisos,,,
38.0,28.0,1,1.0,2,798,165000,HouseType 1: Pisos,,,
98.0,,4,2.0,2,1122,270000,HouseType 1: Pisos,,,
77.0,,3,1.0,3,833,175000,HouseType 1: Pisos,,True,False
107.0,,3,2.0,3,1320,349000,HouseType 1: Pisos,,True,False
73.0,68.0,1,1.0,5,948,210000,HouseType 5: Áticos,1970.0,True,False
43.0,40.0,2,1.0,1,705,140000,HouseType 1: Pisos,,True,False
342.0,272.0,5,3.0,6,-4238,1570000,HouseType 1: Pisos,1965.0,False,True
40.0,29.0,1,1.0,Bajo,646,125000,HouseType 4: Dúplex,1990.0,,
93.0,44.0,1,1.0,8,851,180000,HouseType 1: Pisos,,False,True
81.0,,1,1.0,2,1146,279000,HouseType 5: Áticos,,True,False
60.0,,2,1.0,Bajo,813,169000,HouseType 1: Pisos,,True,False
362.0,,6,4.0,2,2347,1100000,HouseType 1: Pisos,,True,False
135.0,120.0,4,2.0,2,1735,530000,HouseType 1: Pisos,1990.0,False,True
118.0,,4,3.0,2,1735,530000,HouseType 1: Pisos,1974.0,False,True
180.0,165.0,2,2.0,1,1724,525000,HouseType 1: Pisos,1959.0,False,True
46.0,,2,1.0,2,816,170000,HouseType 1: Pisos,1970.0,True,False
95.0,78.0,3,3.0,Bajo,1507,429900,HouseType 4: Dúplex,1911.0,,
75.0,71.0,3,2.0,Entreplanta exterior,881,189000,HouseType 1: Pisos,,,
35.0,,1,1.0,Semi-sótano interior,634,122000,HouseType 1: Pisos,1988.0,,
34.0,26.0,1,1.0,1,671,131250,HouseType 1: Pisos,1930.0,,
70.0,67.0,1,1.0,1,1369,369500,HouseType 1: Pisos,,False,True
73.0,,2,1.0,2,1021,234000,HouseType 1: Pisos,1994.0,True,False
173.0,136.0,3,2.0,4,1382,375000,HouseType 1: Pisos,,True,False
61.0,,1,1.0,1,988,223000,HouseType 1: Pisos,,,
90.0,,2,2.0,4,1496,425000,HouseType 5: Áticos,,,
95.0,,3,2.0,2,1724,525000,HouseType 1: Pisos,,,
77.0,70.0,2,2.0,2,1238,315000,HouseType 1: Pisos,,True,False
44.0,32.0,0,1.0,3,1094,260000,,2000.0,True,False
159.0,,5,2.0,2,1804,560000,HouseType 1: Pisos,1981.0,False,True
70.0,,2,1.0,1,833,175000,HouseType 1: Pisos,,,
210.0,,4,3.0,2,2347,1100000,HouseType 1: Pisos,1975.0,False,True
80.0,75.0,2,1.0,1,1197,299000,HouseType 1: Pisos,,True,False
67.0,,2,1.0,Bajo,837,176000,HouseType 1: Pisos,,,
59.0,57.0,2,1.0,3,851,180000,HouseType 1: Pisos,1970.0,True,False
58.0,,1,1.0,4,1238,315000,HouseType 1: Pisos,1977.0,False,True
174.0,,4,3.0,1,1804,560000,HouseType 1: Pisos,,False,True
34.0,30.0,2,1.0,2,780,160000,HouseType 1: Pisos,1933.0,True,False
89.0,,4,1.0,1,964,215000,HouseType 1: Pisos,,,
200.0,190.0,5,3.0,1,2333,800000,HouseType 1: Pisos,1960.0,False,True
55.0,,2,1.0,Bajo,724,144900,HouseType 1: Pisos,,True,False
50.0,,1,1.0,5,1250,320000,HouseType 1: Pisos,,False,True
66.0,56.0,3,1.0,2,816,170000,HouseType 1: Pisos,1945.0,True,False
63.0,60.0,2,1.0,2,1000,226900,HouseType 1: Pisos,2002.0,True,False
45.0,,1,1.0,1,777,159000,HouseType 1: Pisos,1999.0,True,False
114.0,,2,2.0,4,1827,570000,HouseType 1: Pisos,1973.0,True,False
311.0,,5,2.0,,2181,725000,HouseType 2: Casa o chalet,1998.0,,
76.0,,2,1.0,2,901,195000,HouseType 1: Pisos,2002.0,,
100.0,,3,2.0,1,1275,330000,HouseType 1: Pisos,1960.0,True,False
42.0,,1,1.0,Bajo,744,150000,HouseType 1: Pisos,,True,False
65.0,,1,1.0,2,933,205000,HouseType 1: Pisos,1998.0,True,False
350.0,340.0,7,3.0,4,-46127,2161000,HouseType 1: Pisos,1980.0,False,True
239.0,,5,3.0,4,2514,990000,HouseType 1: Pisos,1970.0,False,True
49.0,37.0,1,1.0,1,816,169900,HouseType 1: Pisos,2013.0,,
85.0,75.0,3,1.0,2,1052,245000,HouseType 1: Pisos,1958.0,True,False
130.0,,2,1.0,8,2058,670000,HouseType 1: Pisos,,True,False
220.0,200.0,2,2.0,3,2458,880000,HouseType 1: Pisos,,True,False
65.0,,3,1.0,5,1027,236000,HouseType 1: Pisos,,True,False
144.0,,4,3.0,7,1850,580000,HouseType 1: Pisos,,False,True
61.0,,2,1.0,Bajo,740,149000,HouseType 1: Pisos,1903.0,True,False
97.0,83.0,3,1.0,2,1187,295000,HouseType 1: Pisos,1920.0,True,False
60.0,58.0,2,1.0,1,758,154000,HouseType 1: Pisos,1960.0,True,False
77.0,70.0,2,2.0,Bajo,1262,325000,HouseType 1: Pisos,,False,True
232.0,183.0,6,3.0,2,2410,1075000,HouseType 1: Pisos,1976.0,False,True
40.0,30.0,0,1.0,1,868,185000,,1994.0,True,False
71.0,67.0,3,1.0,4,1299,340000,HouseType 1: Pisos,,True,False
45.0,39.0,2,1.0,Bajo,600,114000,HouseType 1: Pisos,1965.0,True,False
95.0,,2,2.0,1,1621,480000,HouseType 1: Pisos,2018.0,True,False
50.0,,1,1.0,1,1096,260500,HouseType 5: Áticos,,True,False
45.0,,0,1.0,Bajo,812,168800,,2019.0,True,False
63.0,,2,1.0,6,1416,390000,HouseType 1: Pisos,,False,True
72.0,68.0,3,2.0,Entreplanta exterior,1311,345000,HouseType 1: Pisos,,True,False
70.0,,2,1.0,1,1197,299000,HouseType 1: Pisos,2010.0,True,False
76.0,69.0,3,1.0,3,798,165000,HouseType 1: Pisos,1965.0,True,False
95.0,82.0,3,2.0,1,1156,283000,HouseType 1: Pisos,,,
60.0,,3,2.0,1,948,210000,HouseType 1: Pisos,,True,False
150.0,,4,2.0,1,1689,510000,HouseType 1: Pisos,,False,True
50.0,,2,1.0,1,844,178000,HouseType 1: Pisos,,True,False
45.0,41.0,2,1.0,1,762,155000,HouseType 1: Pisos,,,
60.0,,2,1.0,1,979,220000,HouseType 1: Pisos,,True,False
70.0,,4,1.0,1,833,175000,HouseType 1: Pisos,,True,False
54.0,42.0,1,1.0,1,1003,228000,HouseType 1: Pisos,2005.0,True,False
149.0,127.0,4,2.0,Bajo,1872,589200,HouseType 1: Pisos,,,
80.0,,3,2.0,1,1103,263000,HouseType 1: Pisos,,,
125.0,,2,2.0,4,1966,630000,HouseType 1: Pisos,1967.0,False,True
37.0,,1,1.0,Bajo,527,97260,HouseType 1: Pisos,,,
30.0,,2,1.0,Bajo,646,125000,HouseType 1: Pisos,1900.0,True,False
49.0,,3,1.0,Bajo,1067,250000,HouseType 4: Dúplex,,True,False
213.0,,4,3.0,,1943,620000,HouseType 2: Casa o chalet,2002.0,True,False
50.0,,2,1.0,2,777,159000,HouseType 1: Pisos,,True,False
270.0,,4,3.0,3,2315,790000,HouseType 1: Pisos,,,
72.0,69.0,3,1.0,5,1006,229000,HouseType 1: Pisos,1976.0,False,True
42.0,,1,1.0,2,814,169500,HouseType 1: Pisos,,,
77.0,70.0,2,1.0,2,1146,279000,HouseType 1: Pisos,,,
50.0,,2,1.0,3,1064,249000,HouseType 1: Pisos,,,
71.0,,1,1.0,7,1250,320000,HouseType 1: Pisos,,,
39.0,30.0,0,1.0,Bajo,816,170000,,,True,False
77.0,,3,1.0,1,1075,253000,HouseType 1: Pisos,,False,True
44.0,38.0,0,1.0,3,1094,260000,,2000.0,True,False
112.0,,0,1.0,Bajo,1093,259470,,1959.0,True,False
82.0,,2,2.0,4,1238,315000,HouseType 1: Pisos,,True,False
47.0,,0,1.0,Bajo,979,220000,,2019.0,True,False
78.0,70.0,3,1.0,3,881,189000,HouseType 1: Pisos,1957.0,True,False
142.0,120.0,4,2.0,6,1827,570000,HouseType 1: Pisos,1965.0,False,True
81.0,,3,1.0,2,1067,250000,HouseType 1: Pisos,,,
35.0,30.0,1,1.0,1,625,120000,HouseType 1: Pisos,1960.0,True,False
60.0,,2,1.0,3,1035,239000,HouseType 1: Pisos,1920.0,True,False
55.0,,1,1.0,1,1148,280000,HouseType 1: Pisos,,,
35.0,30.0,1,1.0,1,625,120000,HouseType 1: Pisos,1960.0,True,False
120.0,,4,2.0,2,1735,530000,HouseType 1: Pisos,,False,True
107.0,98.0,3,2.0,1,1108,265000,HouseType 1: Pisos,1960.0,True,False
84.0,73.0,3,1.0,3,1009,230000,HouseType 1: Pisos,,True,False
26.0,25.0,1,1.0,Bajo,634,122000,HouseType 4: Dúplex,1986.0,True,False
231.0,,4,3.0,6,2517,975000,HouseType 1: Pisos,1965.0,False,True
38.0,,0,1.0,Entreplanta exterior,690,136000,,1992.0,True,False
60.0,57.0,2,1.0,Bajo,830,174000,HouseType 1: Pisos,,True,False
90.0,,3,3.0,1,1248,319000,HouseType 1: Pisos,,,
26.0,,1,1.0,1,830,174000,HouseType 1: Pisos,,True,False
93.0,,2,1.0,,1508,430000,HouseType 1: Pisos,,,
225.0,200.0,5,2.0,9,2514,990000,HouseType 1: Pisos,,False,True
61.0,60.0,3,2.0,1,976,219000,HouseType 1: Pisos,1955.0,True,False
48.0,,1,1.0,1,840,176900,HouseType 1: Pisos,1996.0,True,False
50.0,42.0,1,1.0,Bajo,917,200000,HouseType 1: Pisos,1925.0,True,False
30.0,25.0,1,1.0,Bajo,868,185000,HouseType 1: Pisos,1925.0,True,False
114.0,98.0,2,2.0,2,1370,370000,HouseType 1: Pisos,1975.0,False,True
69.0,,2,2.0,1,1024,235000,HouseType 1: Pisos,2020.0,True,False
65.0,,1,1.0,Bajo,910,198000,HouseType 1: Pisos,2020.0,True,False
82.0,,3,1.0,3,1038,239900,HouseType 1: Pisos,,False,True
100.0,,3,2.0,3,1275,330000,HouseType 1: Pisos,1950.0,False,True
95.0,72.0,3,1.0,1,913,199000,HouseType 1: Pisos,1989.0,True,False
93.0,,1,1.0,Bajo,1062,248500,HouseType 1: Pisos,,True,False
39.0,,1,1.0,3,762,155000,HouseType 1: Pisos,1930.0,True,False
312.0,,5,5.0,1,452,1350000,HouseType 1: Pisos,,,
80.0,,2,1.0,1,1250,320000,HouseType 1: Pisos,,,
81.0,,1,2.0,3,1146,279000,HouseType 4: Dúplex,2019.0,True,False
43.0,,2,1.0,1,725,145000,HouseType 1: Pisos,1905.0,True,False
60.0,,3,2.0,2,948,210000,HouseType 1: Pisos,,True,False
26.0,,1,1.0,1,830,174000,HouseType 1: Pisos,,,
110.0,105.0,4,3.0,2,2275,770000,HouseType 1: Pisos,1975.0,True,False
60.0,,3,2.0,2,948,210000,HouseType 1: Pisos,,True,False
80.0,,3,1.0,2,1135,275000,HouseType 1: Pisos,,True,False
63.0,,2,1.0,3,964,215000,HouseType 1: Pisos,,True,False
62.0,,2,1.0,1,979,220000,HouseType 1: Pisos,,True,False
102.0,,3,2.0,Bajo,1238,315000,HouseType 1: Pisos,,True,False
63.0,,2,1.0,3,964,215000,HouseType 1: Pisos,,True,False
96.0,75.0,3,2.0,2,1250,320000,HouseType 1: Pisos,2007.0,True,False
188.0,,3,2.0,6,2470,890000,HouseType 5: Áticos,,False,True
63.0,60.0,3,1.0,3,744,150000,HouseType 1: Pisos,,True,False
122.0,114.0,4,3.0,2,2283,774000,HouseType 1: Pisos,,True,False
54.0,,1,1.0,1,1003,228000,HouseType 1: Pisos,2005.0,True,False
80.0,76.0,2,2.0,4,1148,280000,HouseType 5: Áticos,,True,False
85.0,,3,2.0,5,1323,350000,HouseType 1: Pisos,,True,False
120.0,,4,2.0,7,1553,450000,HouseType 5: Áticos,,False,True
135.0,,5,2.0,2,1353,363000,HouseType 1: Pisos,,True,False
25.0,23.0,1,1.0,1,583,110000,HouseType 1: Pisos,1902.0,,
124.0,,2,2.0,1,1368,369000,HouseType 1: Pisos,2006.0,True,False
65.0,,1,2.0,Bajo,742,149500,HouseType 1: Pisos,1925.0,,
212.0,,4,3.0,4,2324,795000,HouseType 1: Pisos,1965.0,False,True
35.0,32.0,2,1.0,Bajo,907,197000,HouseType 1: Pisos,,True,False
392.0,340.0,5,3.0,,2352,810000,HouseType 2: Casa o chalet,1992.0,True,False
276.0,210.0,5,3.0,1,2410,845000,HouseType 1: Pisos,1960.0,False,True
60.0,50.0,2,1.0,Entreplanta exterior,813,169000,HouseType 1: Pisos,,True,False
60.0,50.0,3,1.0,3,705,140000,HouseType 1: Pisos,,True,False
74.0,,2,1.0,,1075,252920,HouseType 1: Pisos,,,
74.0,,2,1.0,,1035,238850,HouseType 1: Pisos,,,
56.0,,1,1.0,,1080,254760,HouseType 5: Áticos,,,
33.0,29.0,1,1.0,2,833,175000,HouseType 1: Pisos,1900.0,True,False
46.0,43.0,2,1.0,1,1009,230000,HouseType 1: Pisos,,True,False
109.0,95.0,2,2.0,Bajo,1135,275000,HouseType 1: Pisos,1900.0,True,False
66.0,,3,1.0,Bajo,933,205000,HouseType 1: Pisos,,True,False
40.0,,2,1.0,Bajo,621,119000,HouseType 1: Pisos,,,
52.0,,2,1.0,,917,200000,HouseType 1: Pisos,,,
41.0,,1,1.0,3,868,185000,HouseType 4: Dúplex,2008.0,True,False
130.0,,2,1.0,8,2172,721000,HouseType 1: Pisos,,,
50.0,,2,1.0,1,798,165000,HouseType 1: Pisos,1979.0,False,True
67.0,50.0,1,1.0,1,1135,275000,HouseType 1: Pisos,,False,True
67.0,50.0,1,1.0,1,1135,275000,HouseType 1: Pisos,,False,True
77.0,61.0,2,1.0,2,544,101000,HouseType 1: Pisos,1991.0,True,False
74.0,70.0,2,2.0,1,1358,365000,HouseType 1: Pisos,,,
66.0,,3,1.0,1,884,190000,HouseType 1: Pisos,,True,False
238.0,,5,4.0,3,1059,1300000,HouseType 1: Pisos,1976.0,False,True
